time,halfW01,d0,d1,d2,d3
2.831,0.7589,0,1,0,0
0.333,0.7675,1,3,3,1
0.366,0.7680,1,3,3,1
0.398,0.7689,1,3,3,1
0.431,0.7698,1,3,3,2
0.465,0.7702,1,3,3,2
0.498,0.7711,1,3,3,2
0.532,0.7719,1,3,3,2
0.565,0.7722,1,3,3,2
0.663,0.7741,1,3,3,2
0.674,0.7744,1,3,3,2
0.682,0.7744,1,3,3,2
0.715,0.7750,1,3,3,2
0.748,0.7753,1,3,3,2
0.781,0.7759,1,4,3,2
0.815,0.7765,1,4,3,2
0.849,0.7767,1,4,3,2
0.882,0.7772,1,4,3,2
0.915,0.7777,1,4,3,2
0.949,0.7779,1,4,3,2
0.981,0.7783,1,4,3,2
1.014,0.7787,1,4,3,2
1.048,0.7789,1,4,3,2
1.082,0.7792,1,4,3,2
1.115,0.7794,1,4,3,2
1.148,0.7796,1,4,3,2
1.182,0.7798,1,4,3,2
1.215,0.7800,1,4,3,2
1.249,0.7801,1,4,3,2
1.282,0.7802,1,4,3,2
1.315,0.7803,1,4,3,2
1.348,0.7803,1,4,3,2
1.382,0.7804,1,4,3,2
1.416,0.7804,1,3,3,2
1.448,0.7804,1,3,3,2
1.481,0.7804,1,3,3,2
1.515,0.7804,1,3,3,2
1.548,0.7803,1,3,3,2
1.581,0.7802,1,3,3,2
1.615,0.7801,1,3,3,2
1.648,0.7800,0,0,0,0
1.682,0.7799,0,0,0,0
1.715,0.7797,0,0,0,0
1.748,0.7796,0,0,0,0
1.782,0.7794,0,0,0,0
1.815,0.7791,0,0,0,0
1.848,0.7790,0,0,0,0
1.881,0.7787,0,0,0,0
1.914,0.7784,0,0,0,0
1.949,0.7783,0,0,0,0
1.982,0.7780,0,0,0,0
2.015,0.7776,0,0,0,0
2.048,0.7775,0,0,0,0
2.081,0.7771,0,0,0,0
2.115,0.7767,0,0,0,0
2.148,0.7766,0,0,0,0
2.181,0.7762,0,0,0,0
2.215,0.7758,0,0,0,0
2.248,0.7756,0,0,0,0
2.282,0.7752,0,0,0,0
2.316,0.7747,0,0,0,0
2.348,0.7745,0,0,0,0
2.381,0.7741,0,0,0,0
2.415,0.7737,0,0,0,0
2.448,0.7734,0,0,0,0
2.481,0.7737,0,0,0,0
2.515,0.7741,0,0,0,0
2.548,0.7744,0,0,0,0
2.582,0.7748,0,0,0,0
2.614,0.7753,0,0,0,0
2.648,0.7755,0,0,0,0
2.682,0.7760,0,0,0,0
2.713,0.7764,0,0,0,0
2.748,0.7766,0,0,0,0
2.781,0.7770,0,0,0,0
2.815,0.7775,0,0,0,0
2.849,0.7777,0,0,0,0
2.882,0.7781,0,0,0,0
2.915,0.7785,0,0,0,0
2.949,0.7787,0,0,0,0
2.982,0.7791,0,0,0,0
3.015,0.7795,0,0,0,0
3.049,0.7796,0,0,0,0
3.082,0.7800,0,0,0,0
3.115,0.7804,0,0,0,0
3.148,0.7806,0,0,0,0
3.181,0.7810,0,0,0,0
3.215,0.7813,0,0,0,0
3.248,0.7815,0,0,0,0
3.281,0.7819,0,0,0,0
3.315,0.7822,0,0,0,0
3.348,0.7824,0,0,0,0
3.382,0.7827,0,0,0,0
3.415,0.7831,0,0,0,0
3.449,0.7832,0,0,0,0
3.481,0.7836,0,0,0,0
3.516,0.7839,0,0,0,0
3.548,0.7841,0,0,0,0
3.581,0.7844,0,0,0,0
3.615,0.7848,0,0,0,0
3.649,0.7849,0,0,0,0
3.681,0.7853,0,0,0,0
3.715,0.7856,0,0,0,0
