time,halfW01,d0,d1,d2,d3
9.201,0.7642,0,0,0,0
9.235,0.7641,0,0,0,0
9.266,0.7641,0,0,0,0
9.300,0.7640,0,0,0,0
9.334,0.7640,0,0,0,0
9.367,0.7640,0,0,0,0
9.399,0.7639,0,0,0,0
9.434,0.7639,0,0,0,0
9.467,0.7639,0,0,0,0
9.500,0.7638,0,0,0,0
9.534,0.7638,0,0,0,0
9.567,0.7638,0,0,0,0
9.599,0.7637,0,0,0,0
9.634,0.7637,0,0,0,0
9.666,0.7637,0,0,0,0
9.700,0.7637,0,0,0,0
9.733,0.7636,0,0,0,0
9.765,0.7636,0,0,0,0
9.801,0.7636,0,0,0,0
9.832,0.7635,0,0,0,0
9.868,0.7635,0,0,0,0
9.899,0.7635,0,0,0,0
9.932,0.7635,0,0,0,0
9.967,0.7634,0,0,0,0
10.000,0.7634,0,0,0,0
10.034,0.7634,0,0,0,0
10.066,0.7634,0,0,0,0
10.099,0.7634,0,0,0,0
10.133,0.7633,0,0,0,0
10.167,0.7633,0,0,0,0
10.199,0.7633,0,0,0,0
10.234,0.7633,0,0,0,0
10.266,0.7632,0,0,0,0
10.303,0.7632,0,0,0,0
10.334,0.7632,0,0,0,0
10.367,0.7632,0,0,0,0
10.400,0.7632,0,0,0,0
10.434,0.7632,0,0,0,0
10.466,0.7631,0,0,0,0
10.500,0.7631,0,0,0,0
10.534,0.7631,0,0,0,0
10.566,0.7631,0,0,0,0
10.600,0.7631,0,0,0,0
10.632,0.7630,0,0,0,0
10.667,0.7630,0,0,0,0
10.700,0.7630,0,0,0,0
10.733,0.7630,0,0,0,0
10.767,0.7630,0,0,0,0
10.800,0.7630,0,0,0,0
10.834,0.7630,0,0,0,0
10.866,0.7629,0,0,0,0
10.900,0.7629,0,0,0,0
10.933,0.7629,0,0,0,0
10.966,0.7629,0,0,0,0
11.000,0.7629,0,0,0,0
11.035,0.7629,0,0,0,0
11.067,0.7628,0,0,0,0
11.099,0.7628,0,0,0,0
11.133,0.7628,0,0,0,0
11.166,0.7628,0,0,0,0
11.199,0.7628,0,0,0,0
11.234,0.7628,0,0,0,0
11.266,0.7628,0,0,0,0
11.299,0.7628,0,0,0,0
11.333,0.7628,0,0,0,0
11.366,0.7627,0,0,0,0
11.399,0.7627,0,0,0,0
11.434,0.7627,0,0,0,0
11.466,0.7627,0,0,0,0
11.500,0.7627,0,0,0,0
11.534,0.7627,0,0,0,0
11.567,0.7627,0,0,0,0
11.600,0.7627,0,0,0,0
11.634,0.7627,0,0,0,0
11.666,0.7626,0,0,0,0
11.700,0.7626,0,0,0,0
11.734,0.7626,0,0,0,0
11.766,0.7626,0,0,0,0
11.799,0.7626,0,0,0,0
11.833,0.7626,0,0,0,0
11.867,0.7626,0,0,0,0
11.901,0.7626,0,0,0,0
11.933,0.7626,0,0,0,0
11.966,0.7626,0,0,0,0
12.000,0.7626,0,0,0,0
12.033,0.7625,0,0,0,0
12.066,0.7625,0,0,0,0
12.100,0.7625,0,0,0,0
12.134,0.7625,0,0,0,0
12.166,0.7625,0,0,0,0
12.200,0.7625,0,0,0,0
12.233,0.7625,0,0,0,0
12.267,0.7625,0,0,0,0
12.299,0.7625,0,0,0,0
12.332,0.7625,0,0,0,0
12.367,0.7625,0,0,0,0
12.401,0.7625,0,0,0,0
12.433,0.7625,0,0,0,0
12.466,0.7625,0,0,0,0
12.500,0.7625,0,0,0,0
12.533,0.7626,0,0,0,0
12.566,0.7626,0,0,0,0
12.599,0.7626,0,0,0,0
12.633,0.7627,0,0,0,0
12.666,0.7627,0,0,0,0
12.700,0.7627,0,0,0,0
12.733,0.7627,0,0,0,0
12.767,0.7628,0,0,0,0
12.800,0.7628,0,0,0,0
12.834,0.7628,0,0,0,0
12.866,0.7628,0,0,0,0
12.899,0.7628,0,0,0,0
12.933,0.7629,0,0,0,0
12.967,0.7629,0,0,0,0
13.000,0.7629,0,0,0,0
13.034,0.7629,0,0,0,0
13.067,0.7630,0,0,0,0
13.100,0.7630,0,0,0,0
13.134,0.7630,0,0,0,0
13.167,0.7630,0,0,0,0
13.200,0.7631,0,0,0,0
13.234,0.7631,0,0,0,0
13.266,0.7631,0,0,0,0
13.301,0.7631,0,0,0,0
13.333,0.7631,0,0,0,0
13.367,0.7632,0,0,0,0
13.399,0.7632,0,0,0,0
13.433,0.7632,0,0,0,0
13.466,0.7632,0,0,0,0
13.501,0.7632,0,0,0,0
13.534,0.7633,0,0,0,0
13.567,0.7633,0,0,0,0
13.600,0.7633,0,0,0,0
13.633,0.7633,0,0,0,0
13.666,0.7633,0,0,0,0
13.701,0.7634,0,0,0,0
13.733,0.7634,0,0,0,0
13.767,0.7634,0,0,0,0
13.804,0.7634,0,0,0,0
13.834,0.7634,0,0,0,0
13.866,0.7634,0,0,0,0
13.901,0.7635,0,0,0,0
13.933,0.7635,0,0,0,0
13.967,0.7635,0,0,0,0
14.001,0.7635,0,0,0,0
14.033,0.7635,0,0,0,0
14.067,0.7635,0,0,0,0
14.100,0.7636,0,0,0,0
14.133,0.7636,0,0,0,0
14.166,0.7636,0,0,0,0
14.200,0.7636,0,0,0,0
14.233,0.7636,0,0,0,0
14.267,0.7636,0,0,0,0
14.300,0.7637,0,0,0,0
14.334,0.7637,0,0,0,0
14.367,0.7637,0,0,0,0
14.401,0.7637,0,0,0,0
14.435,0.7637,0,0,0,0
14.467,0.7637,0,0,0,0
14.500,0.7637,0,0,0,0
14.533,0.7638,0,0,0,0
14.567,0.7638,0,0,0,0
14.600,0.7638,0,0,0,0
14.633,0.7638,0,0,0,0
14.666,0.7638,0,0,0,0
14.701,0.7638,0,0,0,0
14.733,0.7638,0,0,0,0
14.767,0.7639,0,0,0,0
14.800,0.7639,0,0,0,0
14.833,0.7639,0,0,0,0
14.867,0.7639,0,0,0,0
14.900,0.7639,0,0,0,0
14.934,0.7639,0,0,0,0
14.966,0.7639,0,0,0,0
15.000,0.7639,0,0,0,0
15.034,0.7639,0,0,0,0
15.069,0.7640,0,0,0,0
15.100,0.7640,0,0,0,0
15.134,0.7640,0,0,0,0
15.166,0.7640,0,0,0,0
15.200,0.7640,0,0,0,0
15.233,0.7640,0,0,0,0
15.267,0.7640,0,0,0,0
15.300,0.7640,0,0,0,0
15.334,0.7640,0,0,0,0
15.367,0.7641,0,0,0,0
15.400,0.7641,0,0,0,0
15.433,0.7641,0,0,0,0
15.468,0.7641,0,0,0,0
15.501,0.7641,0,0,0,0
15.533,0.7641,0,0,0,0
15.566,0.7641,0,0,0,0
15.600,0.7641,0,0,0,0
15.634,0.7641,0,0,0,0
15.667,0.7642,0,0,0,0
15.700,0.7642,0,0,0,0
15.733,0.7642,0,0,0,0
15.767,0.7642,0,0,0,0
15.799,0.7642,0,0,0,0
15.833,0.7642,0,0,0,0
15.867,0.7642,0,0,0,0
15.900,0.7642,0,0,0,0
15.934,0.7642,0,0,0,0
15.966,0.7642,0,0,0,0
16.000,0.7642,0,0,0,0
16.033,0.7642,0,0,0,0
16.066,0.7643,0,0,0,0
16.099,0.7643,0,0,0,0
16.134,0.7643,0,0,0,0
16.166,0.7643,0,0,0,0
16.200,0.7643,0,0,0,0
16.233,0.7643,0,0,0,0
16.267,0.7643,0,0,0,0
16.300,0.7643,0,0,0,0
16.334,0.7643,0,0,0,0
16.367,0.7643,0,0,0,0
16.401,0.7643,0,0,0,0
16.433,0.7643,0,0,0,0
16.467,0.7644,0,0,0,0
16.501,0.7644,0,0,0,0
16.534,0.7644,0,0,0,0
16.566,0.7644,0,0,0,0
16.600,0.7644,0,0,0,0
16.636,0.7644,0,0,0,0
16.667,0.7644,0,0,0,0
16.700,0.7644,0,0,0,0
16.734,0.7644,0,0,0,0
16.767,0.7644,0,0,0,0
16.800,0.7644,0,0,0,0
16.833,0.7644,0,0,0,0
16.868,0.7644,0,0,0,0
16.900,0.7644,0,0,0,0
16.934,0.7644,0,0,0,0
16.966,0.7645,0,0,0,0
16.999,0.7645,0,0,0,0
17.033,0.7645,0,0,0,0
17.067,0.7645,0,0,0,0
17.100,0.7645,0,0,0,0
17.134,0.7645,0,0,0,0
17.168,0.7645,0,0,0,0
17.199,0.7645,0,0,0,0
17.234,0.7645,0,0,0,0
17.266,0.7645,0,0,0,0
17.301,0.7645,0,0,0,0
17.334,0.7645,0,0,0,0
17.366,0.7645,0,0,0,0
17.415,0.7645,0,0,0,0
17.433,0.7645,0,0,0,0
17.467,0.7645,0,0,0,0
17.500,0.7645,0,0,0,0
17.534,0.7645,0,0,0,0
17.565,0.7646,0,0,0,0
17.603,0.7646,0,0,0,0
17.633,0.7646,0,0,0,0
17.667,0.7646,0,0,0,0
17.700,0.7646,0,0,0,0
17.733,0.7646,0,0,0,0
17.767,0.7646,0,0,0,0
17.800,0.7646,0,0,0,0
17.835,0.7646,0,0,0,0
17.867,0.7646,0,0,0,0
17.899,0.7646,0,0,0,0
17.933,0.7646,0,0,0,0
17.967,0.7646,0,0,0,0
18.000,0.7646,0,0,0,0
18.032,0.7646,0,0,0,0
18.067,0.7646,0,0,0,0
18.101,0.7646,0,0,0,0
18.133,0.7646,0,0,0,0
18.167,0.7646,0,0,0,0
18.200,0.7646,0,0,0,0
18.234,0.7646,0,0,0,0
18.266,0.7646,0,0,0,0
18.299,0.7646,0,0,0,0
18.348,0.7647,0,0,0,0
18.378,0.7647,0,0,0,0
18.412,0.7647,0,0,0,0
18.443,0.7647,0,0,0,0
18.477,0.7647,0,0,0,0
18.511,0.7647,0,0,0,0
18.544,0.7647,0,0,0,0
18.578,0.7647,0,0,0,0
18.612,0.7647,0,0,0,0
18.644,0.7647,0,0,0,0
18.679,0.7647,0,0,0,0
18.711,0.7647,0,0,0,0
18.745,0.7647,0,0,0,0
18.777,0.7647,0,0,0,0
18.812,0.7647,0,0,0,0
18.844,0.7647,0,0,0,0
18.877,0.7647,0,0,0,0
18.910,0.7647,0,0,0,0
18.944,0.7647,0,0,0,0
18.979,0.7647,0,0,0,0
19.011,0.7647,0,0,0,0
19.044,0.7647,0,0,0,0
19.077,0.7647,0,0,0,0
19.110,0.7647,0,0,0,0
19.144,0.7647,0,0,0,0
19.178,0.7647,0,0,0,0
19.211,0.7647,0,0,0,0
19.244,0.7647,0,0,0,0
19.277,0.7647,0,0,0,0
19.311,0.7648,0,0,0,0
19.344,0.7648,0,0,0,0
19.378,0.7648,0,0,0,0
19.411,0.7648,0,0,0,0
19.445,0.7648,0,0,0,0
19.478,0.7648,0,0,0,0
19.510,0.7648,0,0,0,0
19.548,0.7648,0,0,0,0
19.576,0.7648,0,0,0,0
19.611,0.7648,0,0,0,0
19.644,0.7648,0,0,0,0
19.678,0.7648,0,0,0,0
19.711,0.7648,0,0,0,0
19.744,0.7648,0,0,0,0
19.777,0.7648,0,0,0,0
19.810,0.7648,0,0,0,0
19.844,0.7648,0,0,0,0
19.877,0.7648,0,0,0,0
19.911,0.7648,0,0,0,0
19.944,0.7648,0,0,0,0
19.978,0.7648,0,0,0,0
20.010,0.7648,0,0,0,0
20.044,0.7648,0,0,0,0
20.077,0.7648,0,0,0,0
20.112,0.7648,0,0,0,0
20.144,0.7648,0,0,0,0
20.178,0.7648,0,0,0,0
20.211,0.7648,0,0,0,0
20.244,0.7648,0,0,0,0
20.279,0.7648,0,0,0,0
20.311,0.7648,0,0,0,0
20.344,0.7648,0,0,0,0
20.378,0.7648,0,0,0,0
20.412,0.7648,0,0,0,0
20.445,0.7648,0,0,0,0
20.477,0.7648,0,0,0,0
20.511,0.7648,0,0,0,0
20.545,0.7648,0,0,0,0
20.577,0.7648,0,0,0,0
20.611,0.7648,0,0,0,0
20.644,0.7648,0,0,0,0
20.678,0.7648,0,0,0,0
20.785,0.7649,0,0,0,0
20.793,0.7649,0,0,0,0
20.827,0.7649,0,0,0,0
20.860,0.7649,0,0,0,0
20.893,0.7649,0,0,0,0
20.926,0.7649,0,0,0,0
20.959,0.7649,0,0,0,0
20.993,0.7649,0,0,0,0
21.026,0.7649,0,0,0,0
21.060,0.7649,0,0,0,0
21.093,0.7649,0,0,0,0
21.126,0.7649,0,0,0,0
21.159,0.7649,0,0,0,0
21.193,0.7649,0,0,0,0
21.226,0.7649,0,0,0,0
21.259,0.7649,0,0,0,0
21.293,0.7649,0,0,0,0
21.326,0.7649,0,0,0,0
21.359,0.7649,0,0,0,0
21.393,0.7649,0,0,0,0
21.426,0.7649,0,0,0,0
21.463,0.7649,0,0,0,0
21.493,0.7649,0,0,0,0
21.526,0.7649,0,0,0,0
21.559,0.7649,0,0,0,0
21.594,0.7649,0,0,0,0
21.626,0.7649,0,0,0,0
21.658,0.7649,0,0,0,0
21.693,0.7649,0,0,0,0
21.726,0.7649,0,0,0,0
21.760,0.7649,0,0,0,0
21.793,0.7649,0,0,0,0
21.826,0.7649,0,0,0,0
21.860,0.7649,0,0,0,0
21.893,0.7649,0,0,0,0
21.926,0.7649,0,0,0,0
21.959,0.7649,0,0,0,0
21.993,0.7649,0,0,0,0
22.026,0.7649,0,0,0,0
22.059,0.7649,0,0,0,0
22.093,0.7649,0,0,0,0
22.126,0.7649,0,0,0,0
22.160,0.7649,0,0,0,0
22.193,0.7649,0,0,0,0
22.226,0.7649,0,0,0,0
22.259,0.7649,0,0,0,0
22.293,0.7649,0,0,0,0
22.326,0.7649,0,0,0,0
22.359,0.7649,0,0,0,0
22.393,0.7649,0,0,0,0
22.426,0.7649,0,0,0,0
22.460,0.7649,0,0,0,0
22.493,0.7649,0,0,0,0
22.526,0.7649,0,0,0,0
22.559,0.7649,0,0,0,0
22.593,0.7649,0,0,0,0
22.626,0.7649,0,0,0,0
22.660,0.7649,0,0,0,0
22.693,0.7649,0,0,0,0
22.726,0.7649,0,0,0,0
22.759,0.7649,0,0,0,0
22.794,0.7649,0,0,0,0
22.826,0.7649,0,0,0,0
22.860,0.7649,0,0,0,0
22.893,0.7649,0,0,0,0
22.926,0.7649,0,0,0,0
22.959,0.7649,0,0,0,0
22.993,0.7649,0,0,0,0
23.026,0.7649,0,0,0,0
23.059,0.7649,0,0,0,0
23.093,0.7649,0,0,0,0
23.126,0.7649,0,0,0,0
23.159,0.7649,0,0,0,0
23.194,0.7649,0,0,0,0
23.226,0.7649,0,0,0,0
23.259,0.7649,0,0,0,0
23.293,0.7649,0,0,0,0
23.326,0.7649,0,0,0,0
23.360,0.7649,0,0,0,0
23.393,0.7649,0,0,0,0
23.426,0.7649,0,0,0,0
23.460,0.7649,0,0,0,0
23.493,0.7649,0,0,0,0
23.526,0.7649,0,0,0,0
23.559,0.7649,0,0,0,0
23.593,0.7649,0,0,0,0
23.626,0.7649,0,0,0,0
23.659,0.7650,0,0,0,0
23.693,0.7650,0,0,0,0
23.726,0.7650,0,0,0,0
23.760,0.7650,0,0,0,0
23.793,0.7650,0,0,0,0
23.826,0.7650,0,0,0,0
23.860,0.7650,0,0,0,0
23.893,0.7650,0,0,0,0
23.926,0.7650,0,0,0,0
23.959,0.7650,0,0,0,0
23.995,0.7650,0,0,0,0
24.026,0.7650,0,0,0,0
24.059,0.7650,0,0,0,0
24.093,0.7650,0,0,0,0
24.126,0.7650,0,0,0,0
24.160,0.7650,0,0,0,0
24.193,0.7650,0,0,0,0
24.226,0.7650,0,0,0,0
24.260,0.7650,0,0,0,0
24.293,0.7650,0,0,0,0
24.326,0.7650,0,0,0,0
24.359,0.7650,0,0,0,0
24.393,0.7650,0,0,0,0
24.426,0.7650,0,0,0,0
24.460,0.7650,0,0,0,0
24.493,0.7650,0,0,0,0
24.526,0.7650,0,0,0,0
24.560,0.7650,0,0,0,0
24.593,0.7650,0,0,0,0
24.626,0.7650,0,0,0,0
24.660,0.7650,0,0,0,0
24.693,0.7650,0,0,0,0
24.726,0.7650,0,0,0,0
24.760,0.7650,0,0,0,0
24.793,0.7650,0,0,0,0
24.826,0.7650,0,0,0,0
24.860,0.7650,0,0,0,0
24.893,0.7650,0,0,0,0
24.926,0.7650,0,0,0,0
24.959,0.7650,0,0,0,0
24.993,0.7650,0,0,0,0
25.026,0.7650,0,0,0,0
25.059,0.7650,0,0,0,0
25.093,0.7650,0,0,0,0
25.127,0.7650,0,0,0,0
25.160,0.7650,0,0,0,0
25.193,0.7650,0,0,0,0
25.226,0.7650,0,0,0,0
25.260,0.7650,0,0,0,0
25.293,0.7650,0,0,0,0
25.326,0.7650,0,0,0,0
25.360,0.7650,0,0,0,0
25.393,0.7650,0,0,0,0
25.426,0.7650,0,0,0,0
25.459,0.7650,0,0,0,0
25.494,0.7650,0,0,0,0
25.526,0.7650,0,0,0,0
25.560,0.7650,0,0,0,0
25.593,0.7650,0,0,0,0
25.626,0.7650,0,0,0,0
25.660,0.7650,0,0,0,0
25.693,0.7650,0,0,0,0
25.726,0.7650,0,0,0,0
25.759,0.7650,0,0,0,0
25.793,0.7650,0,0,0,0
25.826,0.7650,0,0,0,0
25.859,0.7650,0,0,0,0
25.893,0.7650,0,0,0,0
25.928,0.7650,0,0,0,0
25.959,0.7650,0,0,0,0
25.993,0.7650,0,0,0,0
26.026,0.7650,0,0,0,0
26.065,0.7650,0,0,0,0
26.093,0.7650,0,0,0,0
26.126,0.7650,0,0,0,0
