time,halfW01,d0,d1,d2,d3
19.007,0.8285,0,0,0,0
19.039,0.8285,0,0,0,0
19.073,0.8285,0,0,0,0
19.106,0.8286,0,0,0,0
19.139,0.8286,0,0,0,0
19.172,0.8287,0,0,0,0
19.206,0.8287,0,0,0,0
19.240,0.8287,0,0,0,0
19.273,0.8288,0,0,0,0
19.306,0.8288,0,0,0,0
19.339,0.8289,0,0,0,0
19.373,0.8289,0,0,0,0
19.407,0.8290,0,0,0,0
19.440,0.8290,0,0,0,0
19.472,0.8290,0,0,0,0
19.506,0.8291,0,0,0,0
19.540,0.8291,0,0,0,0
19.574,0.8291,0,0,0,0
19.606,0.8292,0,0,0,0
19.639,0.8292,0,0,0,0
19.673,0.8292,0,0,0,0
19.706,0.8293,0,0,0,0
19.739,0.8293,0,0,0,0
19.773,0.8293,0,0,0,0
19.806,0.8294,0,0,0,0
19.839,0.8294,0,0,0,0
19.873,0.8294,0,0,0,0
19.906,0.8295,0,0,0,0
19.940,0.8295,0,0,0,0
20.142,0.8297,0,0,0,0
20.168,0.8297,0,0,0,0
20.187,0.8297,0,0,0,0
20.218,0.8297,0,0,0,0
20.247,0.8298,0,0,0,0
20.280,0.8298,0,0,0,0
20.314,0.8298,0,0,0,0
20.347,0.8299,0,0,0,0
20.381,0.8299,0,0,0,0
20.413,0.8299,0,0,0,0
20.448,0.8299,0,0,0,0
20.481,0.8300,0,0,0,0
20.515,0.8300,0,0,0,0
20.548,0.8300,0,0,0,0
20.585,0.8300,0,0,0,0
20.615,0.8301,0,0,0,0
20.647,0.8301,0,0,0,0
20.680,0.8301,0,0,0,0
20.714,0.8301,0,0,0,0
20.746,0.8301,0,0,0,0
20.781,0.8302,0,0,0,0
20.814,0.8302,0,0,0,0
20.847,0.8302,0,0,0,0
20.881,0.8302,0,0,0,0
20.914,0.8302,0,0,0,0
20.947,0.8303,0,0,0,0
20.980,0.8303,0,0,0,0
21.013,0.8303,0,0,0,0
21.048,0.8303,0,0,0,0
21.081,0.8304,0,0,0,0
21.113,0.8304,0,0,0,0
21.147,0.8304,0,0,0,0
21.180,0.8304,0,0,0,0
21.214,0.8304,0,0,0,0
21.257,0.8304,0,0,0,0
21.285,0.8305,0,0,0,0
21.318,0.8305,0,0,0,0
21.353,0.8305,0,0,0,0
21.385,0.8305,0,0,0,0
21.420,0.8305,0,0,0,0
21.452,0.8305,0,0,0,0
21.486,0.8306,0,0,0,0
21.518,0.8306,0,0,0,0
21.552,0.8306,0,0,0,0
21.585,0.8306,0,0,0,0
21.618,0.8306,0,0,0,0
21.651,0.8306,0,0,0,0
21.686,0.8307,0,0,0,0
21.718,0.8307,0,0,0,0
21.752,0.8307,0,0,0,0
21.789,0.8307,0,0,0,0
21.819,0.8307,0,0,0,0
21.852,0.8307,0,0,0,0
21.885,0.8307,0,0,0,0
21.919,0.8308,0,0,0,0
21.952,0.8308,0,0,0,0
21.985,0.8308,0,0,0,0
22.018,0.8308,0,0,0,0
22.052,0.8308,0,0,0,0
22.087,0.8308,0,0,0,0
22.118,0.8308,0,0,0,0
22.153,0.8308,0,0,0,0
22.188,0.8309,0,0,0,0
22.219,0.8309,0,0,0,0
22.252,0.8309,0,0,0,0
22.285,0.8309,0,0,0,0
22.319,0.8309,0,0,0,0
22.352,0.8309,0,0,0,0
22.385,0.8309,0,0,0,0
22.423,0.8309,0,0,0,0
22.452,0.8310,0,0,0,0
22.485,0.8310,0,0,0,0
22.518,0.8310,0,0,0,0
22.552,0.8310,0,0,0,0
22.586,0.8310,0,0,0,0
22.619,0.8310,0,0,0,0
22.650,0.8310,0,0,0,0
22.685,0.8310,0,0,0,0
22.718,0.8310,0,0,0,0
22.752,0.8310,0,0,0,0
22.785,0.8311,0,0,0,0
22.819,0.8311,0,0,0,0
22.852,0.8311,0,0,0,0
22.885,0.8311,0,0,0,0
22.918,0.8311,0,0,0,0
22.952,0.8311,0,0,0,0
22.986,0.8311,0,0,0,0
23.019,0.8311,0,0,0,0
23.052,0.8311,0,0,0,0
23.085,0.8311,0,0,0,0
23.119,0.8311,0,0,0,0
23.152,0.8312,0,0,0,0
23.185,0.8312,0,0,0,0
23.218,0.8312,0,0,0,0
23.252,0.8312,0,0,0,0
23.283,0.8312,0,0,0,0
23.319,0.8312,0,0,0,0
23.352,0.8312,0,0,0,0
23.386,0.8312,0,0,0,0
23.419,0.8312,0,0,0,0
23.452,0.8312,0,0,0,0
23.485,0.8312,0,0,0,0
23.518,0.8312,0,0,0,0
23.552,0.8312,0,0,0,0
23.585,0.8313,0,0,0,0
23.618,0.8313,0,0,0,0
23.651,0.8313,0,0,0,0
23.685,0.8313,0,0,0,0
23.719,0.8313,0,0,0,0
23.752,0.8313,0,0,0,0
23.785,0.8313,0,0,0,0
23.819,0.8313,0,0,0,0
23.852,0.8313,0,0,0,0
23.885,0.8313,0,0,0,0
23.918,0.8313,0,0,0,0
23.952,0.8313,0,0,0,0
23.985,0.8313,0,0,0,0
24.019,0.8313,0,0,0,0
24.052,0.8313,0,0,0,0
24.085,0.8313,0,0,0,0
24.119,0.8313,0,0,0,0
24.152,0.8314,0,0,0,0
24.185,0.8314,0,0,0,0
24.219,0.8314,0,0,0,0
24.252,0.8314,0,0,0,0
24.285,0.8314,0,0,0,0
24.318,0.8314,0,0,0,0
24.352,0.8314,0,0,0,0
24.385,0.8314,0,0,0,0
24.418,0.8314,0,0,0,0
24.452,0.8314,0,0,0,0
24.485,0.8314,0,0,0,0
24.518,0.8314,0,0,0,0
24.552,0.8314,0,0,0,0
24.585,0.8314,0,0,0,0
24.619,0.8314,0,0,0,0
24.652,0.8314,0,0,0,0
24.685,0.8314,0,0,0,0
24.719,0.8314,0,0,0,0
24.752,0.8314,0,0,0,0
24.785,0.8314,0,0,0,0
24.819,0.8315,0,0,0,0
24.852,0.8315,0,0,0,0
24.886,0.8315,0,0,0,0
24.919,0.8315,0,0,0,0
24.952,0.8315,0,0,0,0
24.985,0.8315,0,0,0,0
25.019,0.8315,0,0,0,0
25.051,0.8315,0,0,0,0
25.087,0.8315,0,0,0,0
25.119,0.8315,0,0,0,0
25.153,0.8315,0,0,0,0
25.185,0.8315,0,0,0,0
25.219,0.8315,0,0,0,0
25.252,0.8315,0,0,0,0
25.286,0.8315,0,0,0,0
25.319,0.8315,0,0,0,0
25.351,0.8315,0,0,0,0
25.385,0.8315,0,0,0,0
25.418,0.8315,0,0,0,0
25.452,0.8315,0,0,0,0
25.485,0.8315,0,0,0,0
25.518,0.8315,0,0,0,0
25.552,0.8315,0,0,0,0
25.585,0.8315,0,0,0,0
25.619,0.8315,0,0,0,0
25.653,0.8315,0,0,0,0
25.685,0.8315,0,0,0,0
25.719,0.8315,0,0,0,0
25.751,0.8316,0,0,0,0
25.785,0.8316,0,0,0,0
25.818,0.8316,0,0,0,0
25.852,0.8316,0,0,0,0
25.886,0.8316,0,0,0,0
25.918,0.8316,0,0,0,0
25.951,0.8316,0,0,0,0
25.986,0.8316,0,0,0,0
26.019,0.8316,0,0,0,0
26.052,0.8316,0,0,0,0
26.086,0.8316,0,0,0,0
26.119,0.8316,0,0,0,0
26.151,0.8316,0,0,0,0
26.185,0.8316,0,0,0,0
26.218,0.8316,0,0,0,0
26.252,0.8316,0,0,0,0
26.286,0.8316,0,0,0,0
26.318,0.8316,0,0,0,0
26.352,0.8316,0,0,0,0
26.385,0.8316,0,0,0,0
26.419,0.8316,0,0,0,0
26.452,0.8316,0,0,0,0
26.485,0.8316,0,0,0,0
26.519,0.8316,0,0,0,0
26.552,0.8316,0,0,0,0
26.585,0.8316,0,0,0,0
26.618,0.8316,0,0,0,0
26.652,0.8316,0,0,0,0
26.685,0.8316,0,0,0,0
26.718,0.8316,0,0,0,0
26.752,0.8316,0,0,0,0
26.786,0.8316,0,0,0,0
26.819,0.8316,0,0,0,0
26.852,0.8316,0,0,0,0
26.885,0.8316,0,0,0,0
26.919,0.8316,0,0,0,0
26.952,0.8316,0,0,0,0
26.986,0.8316,0,0,0,0
