time,halfW01,d0,d1,d2,d3
2.929,0.8506,0,0,0,0
0.343,0.8401,1,3,3,1
0.408,0.8384,1,3,3,1
0.440,0.8379,1,3,3,1
0.470,0.8368,1,3,3,1
0.518,0.8358,1,3,3,1
0.537,0.8353,1,3,3,1
0.571,0.8343,1,3,3,1
0.605,0.8333,1,3,3,1
0.639,0.8328,1,3,4,1
0.672,0.8319,1,3,4,1
0.706,0.8309,1,3,4,1
0.737,0.8305,1,3,4,1
0.772,0.8296,1,3,4,1
0.804,0.8287,1,3,4,1
0.843,0.8278,1,3,4,1
0.872,0.8274,1,3,4,1
0.905,0.8266,1,3,4,1
0.939,0.8261,1,3,4,1
0.971,0.8253,1,3,4,1
1.004,0.8245,1,3,4,1
1.039,0.8241,1,3,4,1
1.072,0.8233,1,3,4,1
1.105,0.8225,1,3,4,1
1.138,0.8222,1,3,4,1
1.172,0.8214,1,3,4,1
1.205,0.8206,1,3,4,1
1.239,0.8203,1,3,4,1
1.272,0.8195,1,3,4,1
1.306,0.8188,1,3,4,1
1.340,0.8181,1,3,4,1
1.372,0.8177,1,3,4,1
1.405,0.8170,1,3,4,1
1.438,0.8167,1,3,4,1
1.473,0.8160,1,3,4,1
1.505,0.8153,1,3,4,1
1.538,0.8150,1,3,4,1
1.572,0.8143,1,3,4,1
1.605,0.8136,1,3,4,1
1.639,0.8133,1,3,4,1
1.671,0.8126,0,0,0,0
1.706,0.8120,0,0,0,0
1.738,0.8117,0,0,0,0
1.772,0.8110,0,0,0,0
1.806,0.8104,0,0,0,0
1.840,0.8100,0,0,0,0
1.872,0.8094,0,0,0,0
1.905,0.8088,0,0,0,0
1.938,0.8084,0,0,0,0
1.972,0.8078,0,0,0,0
2.005,0.8072,0,0,0,0
2.038,0.8069,0,0,0,0
2.071,0.8062,0,0,0,0
2.105,0.8056,0,0,0,0
2.138,0.8053,0,0,0,0
2.171,0.8047,0,0,0,0
2.205,0.8041,0,0,0,0
2.238,0.8038,0,0,0,0
2.279,0.8031,0,0,0,0
2.301,0.8025,0,0,0,0
2.338,0.8022,0,0,0,0
2.372,0.8016,0,0,0,0
2.404,0.8010,0,0,0,0
2.439,0.8007,0,0,0,0
2.473,0.8001,0,0,0,0
2.504,0.7995,0,0,0,0
2.539,0.7992,0,0,0,0
2.573,0.7985,0,0,0,0
2.604,0.7979,0,0,0,0
2.639,0.7976,0,0,0,0
2.672,0.7970,0,0,0,0
2.705,0.7964,0,0,0,0
2.739,0.7961,0,0,0,0
2.772,0.7955,0,0,0,0
2.805,0.7949,0,0,0,0
2.839,0.7946,0,0,0,0
2.873,0.7941,0,0,0,0
2.906,0.7935,0,0,0,0
2.939,0.7932,0,0,0,0
2.972,0.7926,0,0,0,0
3.006,0.7920,0,0,0,0
3.037,0.7917,0,0,0,0
3.071,0.7911,0,0,0,0
3.104,0.7906,0,0,0,0
3.138,0.7903,0,0,0,0
3.172,0.7897,0,0,0,0
3.205,0.7891,0,0,0,0
3.238,0.7888,0,0,0,0
3.271,0.7883,0,0,0,0
3.306,0.7877,0,0,0,0
3.338,0.7874,0,0,0,0
3.372,0.7869,0,0,0,0
3.405,0.7863,0,0,0,0
3.438,0.7860,0,0,0,0
3.473,0.7855,0,0,0,0
3.506,0.7849,0,0,0,0
3.538,0.7847,0,0,0,0
3.573,0.7841,0,0,0,0
3.605,0.7836,0,0,0,0
3.638,0.7833,0,0,0,0
3.671,0.7828,0,0,0,0
3.706,0.7823,0,0,0,0
3.738,0.7820,0,0,0,0
3.771,0.7815,0,0,0,0
3.805,0.7810,0,0,0,0
3.838,0.7808,0,0,0,0
3.872,0.7803,0,0,0,0
3.905,0.7798,0,0,0,0
3.938,0.7795,0,0,0,0
3.972,0.7790,0,0,0,0
4.005,0.7785,0,0,0,0
4.038,0.7783,0,0,0,0
4.072,0.7778,0,0,0,0
4.106,0.7774,0,0,0,0
4.138,0.7771,0,0,0,0
4.172,0.7767,0,0,0,0
4.205,0.7762,0,0,0,0
4.240,0.7760,0,0,0,0
4.271,0.7755,0,0,0,0
4.304,0.7751,0,0,0,0
4.338,0.7749,0,0,0,0
4.371,0.7745,0,0,0,0
4.405,0.7740,0,0,0,0
4.438,0.7738,0,0,0,0
4.471,0.7734,0,0,0,0
