time,halfW01,d0,d1,d2,d3
2.959,0.7350,0,0,0,0
0.341,0.7409,1,3,3,1
0.354,0.7409,1,3,3,1
0.395,0.7414,1,3,3,1
0.427,0.7417,1,3,3,1
0.461,0.7421,1,3,3,2
0.495,0.7422,1,3,3,2
0.528,0.7425,1,3,3,2
0.561,0.7427,1,3,3,2
0.595,0.7428,1,3,3,2
0.628,0.7430,1,3,3,2
0.661,0.7431,1,3,3,2
0.694,0.7432,1,3,3,2
0.726,0.7433,1,3,3,2
0.761,0.7434,1,3,3,2
0.794,0.7434,1,3,3,2
0.828,0.7434,1,3,3,2
0.860,0.7435,1,3,3,2
0.894,0.7435,1,3,3,2
0.928,0.7435,1,3,3,2
0.961,0.7435,1,3,3,2
0.994,0.7435,1,3,3,2
1.028,0.7435,1,3,3,2
1.060,0.7435,1,3,3,2
1.094,0.7435,1,3,3,2
1.128,0.7435,1,3,3,2
1.161,0.7435,1,3,3,2
1.194,0.7435,1,3,3,2
1.227,0.7435,1,3,3,2
1.262,0.7435,1,3,3,2
1.294,0.7435,1,3,3,2
1.328,0.7436,1,3,3,2
1.418,0.7437,1,3,3,2
1.431,0.7437,1,3,3,2
1.457,0.7438,1,3,3,2
1.491,0.7438,1,3,3,2
1.524,0.7439,1,3,3,2
1.557,0.7440,1,3,3,2
1.591,0.7441,1,3,3,2
1.624,0.7442,1,3,3,2
1.657,0.7442,0,0,0,0
1.691,0.7444,0,0,0,0
1.724,0.7445,0,0,0,0
1.758,0.7446,0,0,0,0
1.792,0.7447,0,0,0,0
1.825,0.7449,0,0,0,0
1.857,0.7450,0,0,0,0
1.891,0.7451,0,0,0,0
1.924,0.7453,0,0,0,0
1.957,0.7454,0,0,0,0
1.991,0.7456,0,0,0,0
2.024,0.7458,0,0,0,0
2.058,0.7459,0,0,0,0
2.091,0.7461,0,0,0,0
2.124,0.7463,0,0,0,0
2.157,0.7465,0,0,0,0
2.191,0.7467,0,0,0,0
2.225,0.7469,0,0,0,0
2.257,0.7470,0,0,0,0
2.291,0.7473,0,0,0,0
2.324,0.7475,0,0,0,0
2.357,0.7476,0,0,0,0
2.391,0.7479,0,0,0,0
2.424,0.7481,0,0,0,0
2.457,0.7483,0,0,0,0
2.492,0.7485,0,0,0,0
2.524,0.7488,0,0,0,0
2.557,0.7489,0,0,0,0
2.591,0.7492,0,0,0,0
2.624,0.7495,0,0,0,0
2.657,0.7496,0,0,0,0
2.691,0.7499,0,0,0,0
2.725,0.7502,0,0,0,0
2.758,0.7503,0,0,0,0
2.790,0.7506,0,0,0,0
2.824,0.7509,0,0,0,0
2.857,0.7510,0,0,0,0
2.891,0.7513,0,0,0,0
2.925,0.7516,0,0,0,0
2.957,0.7518,0,0,0,0
2.991,0.7521,0,0,0,0
3.025,0.7524,0,0,0,0
3.057,0.7525,0,0,0,0
3.090,0.7529,0,0,0,0
3.125,0.7532,0,0,0,0
3.157,0.7533,0,0,0,0
3.190,0.7536,0,0,0,0
3.224,0.7539,0,0,0,0
3.257,0.7541,0,0,0,0
3.291,0.7544,0,0,0,0
3.325,0.7547,0,0,0,0
3.358,0.7549,0,0,0,0
3.391,0.7552,0,0,0,0
