time,halfW01,d0,d1,d2,d3
2.943,0.7453,0,0,0,0
0.344,0.7518,1,3,3,1
0.375,0.7522,1,3,3,1
0.411,0.7529,1,3,3,1
0.442,0.7537,1,3,3,1
0.476,0.7541,1,3,3,1
0.511,0.7548,1,3,3,1
0.544,0.7556,1,3,3,1
0.576,0.7560,1,3,3,1
0.609,0.7568,1,3,3,1
0.642,0.7575,1,3,3,1
0.676,0.7579,1,4,3,1
0.709,0.7587,1,4,3,1
0.743,0.7595,1,4,3,1
0.775,0.7599,1,4,3,1
0.809,0.7607,1,4,3,1
0.843,0.7615,1,4,3,1
0.876,0.7619,1,4,3,1
0.909,0.7627,1,4,3,1
0.943,0.7635,1,4,3,1
0.977,0.7639,1,4,3,1
1.010,0.7647,1,4,3,1
1.042,0.7655,1,4,3,1
1.077,0.7659,1,4,3,1
1.110,0.7667,1,4,3,1
1.143,0.7675,1,4,3,1
1.176,0.7678,1,4,3,1
1.210,0.7686,1,4,3,1
1.243,0.7694,1,4,3,2
1.275,0.7697,1,4,3,2
1.310,0.7705,1,4,3,2
1.342,0.7712,1,4,3,2
1.375,0.7716,1,4,3,2
1.410,0.7723,1,4,3,2
1.442,0.7730,1,4,3,2
1.477,0.7734,1,4,3,2
1.510,0.7740,1,4,3,2
1.544,0.7747,1,4,3,2
1.577,0.7750,1,4,3,2
1.609,0.7757,1,4,3,2
1.642,0.7763,1,4,3,2
1.676,0.7766,0,0,0,0
1.709,0.7772,0,0,0,0
1.743,0.7778,0,0,0,0
1.776,0.7781,0,0,0,0
1.810,0.7786,0,0,0,0
1.843,0.7792,0,0,0,0
1.877,0.7794,0,0,0,0
1.910,0.7799,0,0,0,0
1.942,0.7804,0,0,0,0
1.976,0.7807,0,0,0,0
2.010,0.7812,0,0,0,0
2.044,0.7816,0,0,0,0
2.075,0.7818,0,0,0,0
2.109,0.7823,0,0,0,0
2.143,0.7827,0,0,0,0
2.176,0.7829,0,0,0,0
2.209,0.7833,0,0,0,0
2.243,0.7837,0,0,0,0
2.276,0.7838,0,0,0,0
2.310,0.7842,0,0,0,0
2.345,0.7845,0,0,0,0
2.375,0.7847,0,0,0,0
2.410,0.7850,0,0,0,0
2.443,0.7853,0,0,0,0
2.476,0.7855,0,0,0,0
2.510,0.7858,0,0,0,0
2.543,0.7860,0,0,0,0
2.576,0.7862,0,0,0,0
2.609,0.7864,0,0,0,0
2.642,0.7867,0,0,0,0
2.675,0.7868,0,0,0,0
2.711,0.7870,0,0,0,0
2.743,0.7873,0,0,0,0
2.776,0.7874,0,0,0,0
2.810,0.7876,0,0,0,0
2.843,0.7878,0,0,0,0
2.876,0.7879,0,0,0,0
2.911,0.7881,0,0,0,0
2.943,0.7882,0,0,0,0
2.975,0.7883,0,0,0,0
3.010,0.7885,0,0,0,0
3.043,0.7887,0,0,0,0
3.076,0.7887,0,0,0,0
3.109,0.7889,0,0,0,0
3.144,0.7890,0,0,0,0
3.177,0.7891,0,0,0,0
3.210,0.7892,0,0,0,0
3.243,0.7894,0,0,0,0
3.276,0.7894,0,0,0,0
3.308,0.7896,0,0,0,0
3.343,0.7897,0,0,0,0
3.376,0.7897,0,0,0,0
3.410,0.7899,0,0,0,0
3.442,0.7900,0,0,0,0
3.476,0.7900,0,0,0,0
3.511,0.7901,0,0,0,0
3.544,0.7902,0,0,0,0
3.577,0.7903,0,0,0,0
3.609,0.7904,0,0,0,0
3.642,0.7905,0,0,0,0
3.676,0.7905,0,0,0,0
3.710,0.7906,0,0,0,0
3.743,0.7907,0,0,0,0
3.776,0.7907,0,0,0,0
3.809,0.7908,0,0,0,0
3.842,0.7909,0,0,0,0
3.877,0.7909,0,0,0,0
3.910,0.7910,0,0,0,0
3.943,0.7910,0,0,0,0
3.977,0.7911,0,0,0,0
4.009,0.7911,0,0,0,0
4.043,0.7912,0,0,0,0
4.077,0.7912,0,0,0,0
4.109,0.7913,0,0,0,0
4.143,0.7914,0,0,0,0
4.176,0.7914,0,0,0,0
4.211,0.7915,0,0,0,0
4.243,0.7915,0,0,0,0
4.276,0.7915,0,0,0,0
4.309,0.7916,0,0,0,0
4.344,0.7917,0,0,0,0
4.377,0.7917,0,0,0,0
4.411,0.7917,0,0,0,0
4.442,0.7918,0,0,0,0
4.477,0.7918,0,0,0,0
4.510,0.7919,0,0,0,0
4.543,0.7919,0,0,0,0
4.576,0.7919,0,0,0,0
4.609,0.7920,0,0,0,0
4.644,0.7920,0,0,0,0
4.677,0.7920,0,0,0,0
4.710,0.7921,0,0,0,0
4.742,0.7921,0,0,0,0
4.776,0.7921,0,0,0,0
4.809,0.7922,0,0,0,0
4.843,0.7922,0,0,0,0
4.876,0.7922,0,0,0,0
4.911,0.7923,0,0,0,0
4.944,0.7923,0,0,0,0
4.976,0.7923,0,0,0,0
5.009,0.7924,0,0,0,0
5.044,0.7924,0,0,0,0
5.075,0.7924,0,0,0,0
5.109,0.7925,0,0,0,0
5.144,0.7925,0,0,0,0
5.176,0.7925,0,0,0,0
5.209,0.7925,0,0,0,0
5.243,0.7926,0,0,0,0
5.277,0.7926,0,0,0,0
5.309,0.7926,0,0,0,0
5.343,0.7927,0,0,0,0
5.376,0.7927,0,0,0,0
5.409,0.7927,0,0,0,0
5.443,0.7927,0,0,0,0
5.477,0.7927,0,0,0,0
5.509,0.7928,0,0,0,0
5.544,0.7928,0,0,0,0
5.577,0.7928,0,0,0,0
5.611,0.7928,0,0,0,0
5.643,0.7929,0,0,0,0
5.677,0.7929,0,0,0,0
5.710,0.7929,0,0,0,0
5.742,0.7929,0,0,0,0
5.776,0.7930,0,0,0,0
5.809,0.7931,0,0,0,0
5.842,0.7933,0,0,0,0
5.877,0.7934,0,0,0,0
5.913,0.7936,0,0,0,0
5.944,0.7937,0,0,0,0
5.976,0.7938,0,0,0,0
6.009,0.7940,0,0,0,0
6.043,0.7942,0,0,0,0
6.076,0.7942,0,0,0,0
6.110,0.7944,0,0,0,0
6.144,0.7946,0,0,0,0
6.177,0.7946,0,0,0,0
6.209,0.7948,0,0,0,0
6.243,0.7949,0,0,0,0
6.276,0.7950,0,0,0,0
6.310,0.7951,0,0,0,0
6.344,0.7953,0,0,0,0
6.377,0.7954,0,0,0,0
6.409,0.7955,0,0,0,0
6.442,0.7956,0,0,0,0
6.476,0.7957,0,0,0,0
6.510,0.7958,0,0,0,0
6.544,0.7960,0,0,0,0
6.578,0.7960,0,0,0,0
6.611,0.7962,0,0,0,0
6.643,0.7963,0,0,0,0
6.676,0.7963,0,0,0,0
6.709,0.7965,0,0,0,0
6.742,0.7966,0,0,0,0
6.777,0.7966,0,0,0,0
6.809,0.7968,0,0,0,0
6.843,0.7969,0,0,0,0
6.877,0.7969,0,0,0,0
