time,halfW01,d0,d1,d2,d3
2.938,0.7494,0,1,1,0
0.333,0.7527,1,3,3,1
0.366,0.7532,1,3,3,1
0.400,0.7538,1,3,3,1
0.433,0.7540,1,3,3,1
0.467,0.7546,1,3,3,1
0.500,0.7549,1,3,3,1
0.533,0.7555,1,3,3,1
0.566,0.7560,2,3,3,1
0.599,0.7563,2,3,3,1
0.633,0.7569,2,3,3,1
0.666,0.7575,2,3,3,1
0.699,0.7579,2,3,3,1
0.733,0.7585,2,3,3,1
0.767,0.7591,2,3,3,1
0.800,0.7597,2,3,3,1
0.833,0.7601,2,3,3,1
0.866,0.7607,2,3,3,1
0.900,0.7614,2,3,3,1
0.933,0.7617,2,3,3,1
0.966,0.7623,2,3,3,1
1.000,0.7630,2,3,3,1
1.033,0.7633,2,3,3,1
1.066,0.7640,2,3,3,1
1.100,0.7647,2,3,3,1
1.133,0.7650,2,3,3,1
1.167,0.7657,2,3,3,1
1.200,0.7664,2,3,3,1
1.233,0.7667,2,3,3,1
1.266,0.7674,2,3,3,1
1.300,0.7677,2,3,3,1
1.333,0.7684,0,0,0,0
1.367,0.7690,0,0,0,0
1.400,0.7697,0,0,0,0
1.433,0.7700,0,0,0,0
1.467,0.7709,0,0,0,0
1.500,0.7722,0,0,0,0
1.534,0.7729,0,0,0,0
1.567,0.7742,0,0,0,0
1.600,0.7756,0,0,0,0
1.633,0.7762,0,0,0,0
1.667,0.7776,0,0,0,0
1.699,0.7782,0,0,0,0
1.733,0.7796,0,0,0,0
1.766,0.7809,0,0,0,0
1.799,0.7816,0,0,0,0
1.833,0.7829,0,0,0,0
1.867,0.7843,0,0,0,0
1.900,0.7849,0,0,0,0
1.933,0.7863,0,0,0,0
1.967,0.7876,0,0,0,0
2.000,0.7890,0,0,0,0
2.033,0.7896,0,0,0,0
2.067,0.7910,0,0,0,0
2.100,0.7923,0,0,0,0
2.133,0.7930,0,0,0,0
2.167,0.7943,0,0,0,0
2.200,0.7956,0,0,0,0
2.233,0.7963,0,0,0,0
2.266,0.7976,0,0,0,0
2.300,0.7989,0,0,0,0
2.333,0.7995,0,0,0,0
2.367,0.8008,0,0,0,0
2.400,0.8021,0,0,0,0
2.433,0.8028,0,0,0,0
2.466,0.8040,0,0,0,0
2.500,0.8053,0,0,0,0
2.533,0.8059,0,0,0,0
