time,halfW01,d0,d1,d2,d3
2.955,0.8659,0,0,0,0
0.344,0.8825,1,2,3,1
0.379,0.8834,1,2,4,1
0.411,0.8851,1,3,4,1
0.443,0.8869,1,3,4,1
0.476,0.8877,1,3,4,1
0.509,0.8894,1,3,4,1
0.545,0.8910,1,3,4,1
0.581,0.8925,1,3,4,1
0.610,0.8933,1,3,4,1
0.645,0.8947,1,3,4,1
0.677,0.8955,1,3,4,1
0.710,0.8968,1,3,4,1
0.744,0.8981,1,3,4,1
0.778,0.8988,1,3,4,1
0.811,0.9000,1,3,4,1
0.843,0.9012,1,3,4,1
0.878,0.9017,1,3,4,1
0.910,0.9028,1,3,4,1
0.946,0.9038,1,3,4,1
0.978,0.9043,1,3,4,1
1.010,0.9051,2,3,4,1
1.045,0.9060,2,3,4,1
1.077,0.9064,2,3,4,1
1.112,0.9071,2,3,4,1
1.145,0.9078,2,3,4,1
1.177,0.9081,2,3,4,1
1.210,0.9086,2,3,4,1
1.243,0.9091,2,3,4,1
1.279,0.9093,2,3,4,1
1.311,0.9097,2,3,4,1
1.346,0.9100,2,3,4,1
1.377,0.9102,2,3,4,1
1.411,0.9104,2,3,4,1
1.446,0.9106,2,3,4,1
1.477,0.9106,2,3,4,1
1.510,0.9107,2,3,4,1
1.544,0.9107,2,3,4,1
1.578,0.9107,2,3,4,1
1.610,0.9106,2,3,4,1
1.644,0.9105,2,3,4,1
1.677,0.9104,0,0,0,0
1.710,0.9102,0,0,0,0
1.744,0.9100,0,0,0,0
1.777,0.9098,0,0,0,0
1.811,0.9095,0,0,0,0
1.845,0.9091,0,0,0,0
1.877,0.9089,0,0,0,0
1.911,0.9084,0,0,0,0
1.945,0.9080,0,0,0,0
1.978,0.9077,0,0,0,0
2.011,0.9072,0,0,0,0
2.044,0.9066,0,0,0,0
2.077,0.9063,0,0,0,0
2.110,0.9057,0,0,0,0
2.145,0.9050,0,0,0,0
2.178,0.9047,0,0,0,0
2.211,0.9040,0,0,0,0
2.244,0.9033,0,0,0,0
2.278,0.9029,0,0,0,0
2.310,0.9021,0,0,0,0
2.344,0.9014,0,0,0,0
2.377,0.9010,0,0,0,0
2.410,0.9002,0,0,0,0
2.443,0.8994,0,0,0,0
2.477,0.8989,0,0,0,0
2.510,0.8981,0,0,0,0
2.544,0.8973,0,0,0,0
2.577,0.8968,0,0,0,0
2.611,0.8960,0,0,0,0
2.645,0.8951,0,0,0,0
2.677,0.8946,0,0,0,0
2.711,0.8937,0,0,0,0
2.744,0.8928,0,0,0,0
2.778,0.8924,0,0,0,0
2.811,0.8915,0,0,0,0
2.845,0.8906,0,0,0,0
2.877,0.8901,0,0,0,0
2.911,0.8892,0,0,0,0
2.944,0.8883,0,0,0,0
2.978,0.8878,0,0,0,0
3.012,0.8869,0,0,0,0
3.044,0.8860,0,0,0,0
3.077,0.8855,0,0,0,0
3.110,0.8846,0,0,0,0
3.144,0.8836,0,0,0,0
3.177,0.8832,0,0,0,0
3.211,0.8822,0,0,0,0
3.245,0.8813,0,0,0,0
3.277,0.8809,0,0,0,0
3.311,0.8799,0,0,0,0
3.344,0.8790,0,0,0,0
3.378,0.8786,0,0,0,0
3.410,0.8777,0,0,0,0
3.445,0.8767,0,0,0,0
3.477,0.8763,0,0,0,0
3.512,0.8754,0,0,0,0
3.544,0.8745,0,0,0,0
3.577,0.8740,0,0,0,0
3.610,0.8732,0,0,0,0
3.644,0.8723,0,0,0,0
3.678,0.8718,0,0,0,0
3.710,0.8710,0,0,0,0
3.745,0.8701,0,0,0,0
3.778,0.8697,0,0,0,0
3.811,0.8688,0,0,0,0
3.843,0.8680,0,0,0,0
3.877,0.8675,0,0,0,0
3.912,0.8667,0,0,0,0
3.945,0.8659,0,0,0,0
3.978,0.8654,0,0,0,0
4.010,0.8646,0,0,0,0
4.044,0.8638,0,0,0,0
4.077,0.8634,0,0,0,0
4.110,0.8626,0,0,0,0
4.143,0.8618,0,0,0,0
4.177,0.8614,0,0,0,0
4.211,0.8607,0,0,0,0
4.245,0.8599,0,0,0,0
4.277,0.8595,0,0,0,0
4.310,0.8587,0,0,0,0
4.344,0.8580,0,0,0,0
4.377,0.8576,0,0,0,0
4.410,0.8569,0,0,0,0
4.445,0.8562,0,0,0,0
4.478,0.8558,0,0,0,0
4.510,0.8551,0,0,0,0
4.544,0.8544,0,0,0,0
4.577,0.8540,0,0,0,0
4.611,0.8533,0,0,0,0
4.645,0.8527,0,0,0,0
4.678,0.8523,0,0,0,0
4.710,0.8517,0,0,0,0
4.744,0.8510,0,0,0,0
4.777,0.8507,0,0,0,0
4.811,0.8500,0,0,0,0
4.844,0.8494,0,0,0,0
4.878,0.8491,0,0,0,0
4.910,0.8484,0,0,0,0
4.943,0.8478,0,0,0,0
4.978,0.8475,0,0,0,0
5.011,0.8469,0,0,0,0
5.044,0.8463,0,0,0,0
5.078,0.8460,0,0,0,0
5.111,0.8454,0,0,0,0
5.143,0.8448,0,0,0,0
5.177,0.8445,0,0,0,0
5.211,0.8440,0,0,0,0
5.244,0.8434,0,0,0,0
5.277,0.8431,0,0,0,0
5.310,0.8426,0,0,0,0
5.343,0.8420,0,0,0,0
5.378,0.8418,0,0,0,0
5.411,0.8412,0,0,0,0
5.444,0.8407,0,0,0,0
5.477,0.8404,0,0,0,0
