time,halfW01,d0,d1,d2,d3
2.939,0.7194,1,2,2,1
0.333,0.7290,1,3,4,1
0.386,0.7306,1,3,4,1
0.417,0.7311,1,3,4,1
0.434,0.7317,1,3,4,1
0.451,0.7322,1,3,4,1
0.494,0.7333,1,3,4,1
0.514,0.7338,1,3,4,1
0.548,0.7349,1,3,4,1
0.580,0.7354,1,3,4,1
0.614,0.7364,1,3,4,1
0.649,0.7375,1,3,4,1
0.684,0.7385,1,3,4,1
0.714,0.7390,1,3,4,1
0.748,0.7400,1,3,4,1
0.783,0.7410,1,3,4,1
0.816,0.7415,1,3,4,1
0.848,0.7425,1,3,4,1
0.881,0.7430,1,3,4,1
0.915,0.7439,1,3,4,1
0.949,0.7449,1,3,4,1
0.983,0.7459,1,3,4,1
1.015,0.7463,1,3,4,1
1.047,0.7473,1,3,4,1
1.082,0.7477,1,3,4,1
1.116,0.7487,1,3,4,1
1.149,0.7496,1,3,4,1
1.182,0.7505,1,3,4,1
1.216,0.7510,1,3,4,1
1.249,0.7519,1,3,4,1
1.282,0.7523,1,3,4,1
1.314,0.7532,1,3,4,1
1.348,0.7541,1,3,4,1
1.382,0.7550,1,3,4,1
1.415,0.7554,1,3,4,1
1.449,0.7563,1,3,4,1
1.481,0.7567,1,3,4,1
1.515,0.7576,1,3,4,1
1.548,0.7584,1,3,4,1
1.583,0.7592,1,3,4,1
1.616,0.7596,1,3,4,1
1.650,0.7605,0,0,0,0
1.681,0.7609,0,0,0,0
1.715,0.7617,0,0,0,0
1.749,0.7625,0,0,0,0
1.783,0.7632,0,0,0,0
1.818,0.7636,0,0,0,0
1.849,0.7644,0,0,0,0
1.882,0.7651,0,0,0,0
1.915,0.7655,0,0,0,0
1.948,0.7663,0,0,0,0
1.983,0.7670,0,0,0,0
2.016,0.7673,0,0,0,0
2.049,0.7681,0,0,0,0
2.082,0.7688,0,0,0,0
2.115,0.7691,0,0,0,0
2.149,0.7698,0,0,0,0
2.182,0.7701,0,0,0,0
2.214,0.7708,0,0,0,0
2.249,0.7714,0,0,0,0
2.281,0.7718,0,0,0,0
2.314,0.7724,0,0,0,0
2.349,0.7730,0,0,0,0
2.381,0.7733,0,0,0,0
2.416,0.7739,0,0,0,0
2.448,0.7745,0,0,0,0
2.482,0.7748,0,0,0,0
2.515,0.7754,0,0,0,0
2.547,0.7760,0,0,0,0
2.582,0.7762,0,0,0,0
2.614,0.7768,0,0,0,0
2.649,0.7773,0,0,0,0
2.681,0.7776,0,0,0,0
2.715,0.7781,0,0,0,0
2.748,0.7786,0,0,0,0
2.783,0.7791,0,0,0,0
2.815,0.7793,0,0,0,0
2.849,0.7798,0,0,0,0
2.881,0.7800,0,0,0,0
2.915,0.7805,0,0,0,0
2.948,0.7809,0,0,0,0
2.983,0.7814,0,0,0,0
3.015,0.7816,0,0,0,0
3.048,0.7820,0,0,0,0
3.081,0.7822,0,0,0,0
3.115,0.7826,0,0,0,0
3.149,0.7830,0,0,0,0
3.182,0.7832,0,0,0,0
