time,halfW01,d0,d1,d2,d3
2.927,0.7630,0,1,1,0
0.333,0.7722,1,3,3,1
0.361,0.7728,1,3,3,1
0.393,0.7738,1,3,3,1
0.426,0.7748,1,3,3,1
0.460,0.7754,1,3,3,1
0.494,0.7764,1,3,3,1
0.526,0.7773,1,3,3,1
0.560,0.7778,1,3,3,1
0.594,0.7788,1,3,3,1
0.627,0.7797,1,3,3,1
0.660,0.7802,1,3,3,1
0.694,0.7811,1,3,3,1
0.728,0.7820,1,3,4,1
0.760,0.7824,1,3,4,1
0.794,0.7833,1,3,4,1
0.827,0.7841,1,3,4,1
0.860,0.7845,1,3,4,1
0.893,0.7853,1,3,4,1
0.926,0.7861,1,3,4,1
0.961,0.7865,1,3,4,1
0.993,0.7873,1,4,4,1
1.027,0.7880,1,4,4,1
1.060,0.7884,1,4,4,1
1.093,0.7891,1,4,4,1
1.127,0.7898,1,4,4,1
1.160,0.7901,1,4,4,1
1.193,0.7908,1,4,4,1
1.227,0.7915,1,4,4,1
1.260,0.7918,1,4,4,1
1.294,0.7925,1,4,4,1
1.328,0.7931,1,4,4,1
1.361,0.7934,1,4,4,1
1.394,0.7940,1,4,4,1
1.427,0.7946,1,4,4,1
1.460,0.7949,1,4,4,1
1.493,0.7955,1,4,4,1
1.526,0.7960,1,4,4,1
1.560,0.7963,1,4,4,1
1.593,0.7968,1,4,4,1
1.627,0.7974,1,4,4,1
1.660,0.7976,0,0,0,0
1.694,0.7982,0,0,0,0
1.728,0.7987,0,0,0,0
1.761,0.7989,0,0,0,0
1.794,0.7994,0,0,0,0
1.826,0.7999,0,0,0,0
1.860,0.8001,0,0,0,0
1.894,0.8006,0,0,0,0
1.928,0.8010,0,0,0,0
1.960,0.8012,0,0,0,0
1.994,0.8017,0,0,0,0
2.028,0.8021,0,0,0,0
2.060,0.8023,0,0,0,0
2.094,0.8027,0,0,0,0
2.127,0.8031,0,0,0,0
2.160,0.8033,0,0,0,0
2.194,0.8037,0,0,0,0
2.226,0.8041,0,0,0,0
2.260,0.8043,0,0,0,0
2.295,0.8047,0,0,0,0
2.326,0.8051,0,0,0,0
2.360,0.8053,0,0,0,0
2.394,0.8056,0,0,0,0
2.427,0.8060,0,0,0,0
2.460,0.8061,0,0,0,0
2.493,0.8065,0,0,0,0
2.528,0.8068,0,0,0,0
2.560,0.8070,0,0,0,0
2.594,0.8073,0,0,0,0
2.626,0.8077,0,0,0,0
2.661,0.8078,0,0,0,0
2.694,0.8082,0,0,0,0
2.728,0.8085,0,0,0,0
2.761,0.8086,0,0,0,0
2.794,0.8090,0,0,0,0
2.827,0.8093,0,0,0,0
2.860,0.8094,0,0,0,0
2.894,0.8097,0,0,0,0
2.927,0.8100,0,0,0,0
2.960,0.8102,0,0,0,0
2.994,0.8105,0,0,0,0
3.028,0.8108,0,0,0,0
3.060,0.8109,0,0,0,0
3.094,0.8112,0,0,0,0
3.128,0.8115,0,0,0,0
3.160,0.8117,0,0,0,0
3.194,0.8120,0,0,0,0
3.226,0.8123,0,0,0,0
3.260,0.8124,0,0,0,0
3.293,0.8127,0,0,0,0
3.327,0.8130,0,0,0,0
3.360,0.8131,0,0,0,0
3.393,0.8134,0,0,0,0
3.427,0.8137,0,0,0,0
3.460,0.8138,0,0,0,0
3.493,0.8141,0,0,0,0
3.527,0.8143,0,0,0,0
3.561,0.8145,0,0,0,0
3.594,0.8147,0,0,0,0
3.627,0.8150,0,0,0,0
3.661,0.8151,0,0,0,0
3.694,0.8154,0,0,0,0
3.727,0.8156,0,0,0,0
3.761,0.8158,0,0,0,0
3.794,0.8160,0,0,0,0
3.827,0.8163,0,0,0,0
3.860,0.8164,0,0,0,0
3.893,0.8167,0,0,0,0
3.926,0.8169,0,0,0,0
3.961,0.8170,0,0,0,0
3.995,0.8173,0,0,0,0
4.027,0.8175,0,0,0,0
4.060,0.8176,0,0,0,0
4.092,0.8178,0,0,0,0
4.125,0.8181,0,0,0,0
4.161,0.8182,0,0,0,0
4.194,0.8184,0,0,0,0
4.226,0.8186,0,0,0,0
4.260,0.8187,0,0,0,0
4.293,0.8190,0,0,0,0
4.326,0.8192,0,0,0,0
4.360,0.8193,0,0,0,0
4.393,0.8195,0,0,0,0
4.428,0.8197,0,0,0,0
4.460,0.8198,0,0,0,0
4.493,0.8200,0,0,0,0
4.528,0.8202,0,0,0,0
4.561,0.8203,0,0,0,0
4.594,0.8205,0,0,0,0
4.627,0.8207,0,0,0,0
4.660,0.8208,0,0,0,0
4.694,0.8210,0,0,0,0
4.726,0.8212,0,0,0,0
4.760,0.8213,0,0,0,0
4.794,0.8215,0,0,0,0
4.827,0.8217,0,0,0,0
4.860,0.8218,0,0,0,0
4.893,0.8220,0,0,0,0
4.927,0.8221,0,0,0,0
4.960,0.8222,0,0,0,0
4.994,0.8224,0,0,0,0
5.027,0.8226,0,0,0,0
5.060,0.8227,0,0,0,0
5.094,0.8228,0,0,0,0
5.128,0.8230,0,0,0,0
5.162,0.8231,0,0,0,0
5.194,0.8233,0,0,0,0
5.228,0.8234,0,0,0,0
5.261,0.8235,0,0,0,0
5.295,0.8237,0,0,0,0
5.327,0.8238,0,0,0,0
5.359,0.8239,0,0,0,0
5.394,0.8241,0,0,0,0
5.426,0.8242,0,0,0,0
5.461,0.8243,0,0,0,0
5.493,0.8244,0,0,0,0
5.527,0.8246,0,0,0,0
5.560,0.8247,0,0,0,0
5.595,0.8248,0,0,0,0
5.626,0.8250,0,0,0,0
5.661,0.8250,0,0,0,0
5.694,0.8252,0,0,0,0
5.727,0.8253,0,0,0,0
5.761,0.8254,0,0,0,0
5.794,0.8255,0,0,0,0
5.826,0.8257,0,0,0,0
5.861,0.8257,0,0,0,0
5.894,0.8259,0,0,0,0
5.927,0.8260,0,0,0,0
5.960,0.8261,0,0,0,0
5.994,0.8262,0,0,0,0
6.027,0.8263,0,0,0,0
6.060,0.8264,0,0,0,0
6.094,0.8265,0,0,0,0
6.128,0.8267,0,0,0,0
6.160,0.8267,0,0,0,0
6.193,0.8268,0,0,0,0
6.228,0.8270,0,0,0,0
6.260,0.8270,0,0,0,0
6.294,0.8271,0,0,0,0
6.327,0.8273,0,0,0,0
6.361,0.8273,0,0,0,0
6.394,0.8274,0,0,0,0
6.427,0.8276,0,0,0,0
6.460,0.8276,0,0,0,0
6.493,0.8277,0,0,0,0
6.526,0.8278,0,0,0,0
6.561,0.8279,0,0,0,0
6.594,0.8280,0,0,0,0
6.627,0.8281,0,0,0,0
6.659,0.8282,0,0,0,0
6.693,0.8283,0,0,0,0
6.728,0.8284,0,0,0,0
6.760,0.8284,0,0,0,0
6.793,0.8285,0,0,0,0
6.826,0.8286,0,0,0,0
6.861,0.8287,0,0,0,0
6.893,0.8288,0,0,0,0
6.927,0.8289,0,0,0,0
6.961,0.8289,0,0,0,0
6.994,0.8290,0,0,0,0
7.027,0.8291,0,0,0,0
7.060,0.8292,0,0,0,0
7.093,0.8293,0,0,0,0
7.127,0.8294,0,0,0,0
7.160,0.8294,0,0,0,0
7.193,0.8295,0,0,0,0
7.227,0.8296,0,0,0,0
7.260,0.8296,0,0,0,0
7.294,0.8297,0,0,0,0
7.328,0.8298,0,0,0,0
7.360,0.8298,0,0,0,0
7.394,0.8299,0,0,0,0
7.426,0.8300,0,0,0,0
7.460,0.8301,0,0,0,0
7.494,0.8301,0,0,0,0
7.527,0.8302,0,0,0,0
7.560,0.8303,0,0,0,0
7.594,0.8303,0,0,0,0
7.627,0.8304,0,0,0,0
7.660,0.8305,0,0,0,0
7.694,0.8305,0,0,0,0
7.727,0.8306,0,0,0,0
7.760,0.8306,0,0,0,0
7.793,0.8307,0,0,0,0
7.827,0.8308,0,0,0,0
7.860,0.8308,0,0,0,0
7.894,0.8309,0,0,0,0
7.927,0.8310,0,0,0,0
7.961,0.8310,0,0,0,0
7.995,0.8311,0,0,0,0
8.027,0.8311,0,0,0,0
8.060,0.8312,0,0,0,0
8.094,0.8312,0,0,0,0
8.127,0.8313,0,0,0,0
8.161,0.8313,0,0,0,0
8.193,0.8314,0,0,0,0
8.228,0.8315,0,0,0,0
8.260,0.8315,0,0,0,0
8.294,0.8316,0,0,0,0
8.328,0.8316,0,0,0,0
8.360,0.8316,0,0,0,0
